id,m_id,m_fmr_id,m_messengerid,m_messengername,m_unixtime,m_messagetype,m_latitude,m_longitude,m_modelid,m_showcustommsg,m_datetime,m_batterystate,m_hidden,m_altitude,m_payloadstatus,m_custname,m_custassignee,m_custaddr,m_devicetype,m_devicestatus,m_devicestatussubtype,m_deviceinputstatus,m_devicegroup,m_devicefuelstatus1,m_devicefuelstatus2,m_devicewindspeed,m_devicetemperature,m_devicespeed,m_devicedistance,m_deviceheading,m_devicecompass,m_devicebarometric,m_devicewinddirection,m_devicehumidity,m_time,m_date,payload_asli,payload_latitude,payload_longitude,payload_inputstatus,payload_subtype,m_devicegroupdemo,m_devicefuelcoef,m_devicehatch
1782174,1537391360,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:45:57,UNLIMITED-TRACK,3.869270,95.86502838135,"","",2021-02-05 21:45:57,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782182,1537391360,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:45:57,UNLIMITED-TRACK,3.869270,95.86502838135,SPOTTRACE,Y,2021-02-05 21:45:57,LOW,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782175,1537391935,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3122802,TNC3122802,2021-02-05 21:47:24,NEWMOVEMENT,-1.862460,130.62353515625,"","",2021-02-05 21:47:24,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782181,1537391935,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3122802,TNC3122802,2021-02-05 21:47:24,NEWMOVEMENT,-1.862460,130.62353515625,SPOTTRACE,Y,2021-02-05 21:47:24,GOOD,0,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782176,1537392692,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405311,TNC4405311,2021-02-05 21:49:09,NEWMOVEMENT,-8.354810,122.36675262451,"","",2021-02-05 21:49:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782180,1537392692,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405311,TNC4405311,2021-02-05 21:49:09,NEWMOVEMENT,-8.354810,122.36675262451,SPOTTRACE,Y,2021-02-05 21:49:09,GOOD,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782443,1537435998,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425149,TNC4425149,2021-02-05 21:50:26,UNLIMITED-TRACK,-2.119860,128.79130554199,"","",2021-02-05 21:50:26,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782200,1537397138,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 21:50:39,UNLIMITED-TRACK,3.909880,125.36479187012,"","",2021-02-05 21:50:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782216,1537397138,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 21:50:39,UNLIMITED-TRACK,3.909880,125.36479187012,SPOTTRACE,Y,2021-02-05 21:50:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782191,1537395634,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:51:26,UNLIMITED-TRACK,3.869180,95.86492156982,"","",2021-02-05 21:51:26,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782197,1537395634,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:51:26,UNLIMITED-TRACK,3.869180,95.86492156982,SPOTTRACE,Y,2021-02-05 21:51:26,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782186,1537394904,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-05 21:54:34,NEWMOVEMENT,3.870470,125.39103698730,"","",2021-02-05 21:54:34,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782187,1537394904,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182842,TNC3182842,2021-02-05 21:54:34,NEWMOVEMENT,3.870470,125.39103698730,SPOTTRACE,Y,2021-02-05 21:54:34,GOOD,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782199,1537397137,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 21:55:39,UNLIMITED-TRACK,3.908680,125.36402130127,"","",2021-02-05 21:55:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782215,1537397137,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 21:55:39,UNLIMITED-TRACK,3.908680,125.36402130127,SPOTTRACE,Y,2021-02-05 21:55:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782190,1537395590,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:56:26,UNLIMITED-TRACK,3.869090,95.86492156982,"","",2021-02-05 21:56:26,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782196,1537395590,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 21:56:26,UNLIMITED-TRACK,3.869090,95.86492156982,SPOTTRACE,Y,2021-02-05 21:56:26,LOW,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782192,1537395775,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406090,TNC4406090,2021-02-05 21:56:57,UNLIMITED-TRACK,-4.721310,133.41184997559,"","",2021-02-05 21:56:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782195,1537395775,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406090,TNC4406090,2021-02-05 21:56:57,UNLIMITED-TRACK,-4.721310,133.41184997559,SPOTTRACE,Y,2021-02-05 21:56:57,GOOD,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782198,1537397100,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:00:39,UNLIMITED-TRACK,3.907440,125.36823272705,"","",2021-02-05 22:00:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782213,1537397100,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:00:39,UNLIMITED-TRACK,3.907440,125.36823272705,SPOTTRACE,Y,2021-02-05 22:00:39,GOOD,0,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782201,1537397190,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:00:55,UNLIMITED-TRACK,3.868890,95.86489868164,"","",2021-02-05 22:00:55,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782212,1537397190,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:00:55,UNLIMITED-TRACK,3.868890,95.86489868164,SPOTTRACE,Y,2021-02-05 22:00:55,LOW,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782202,1537397663,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404557,TNC4404557,2021-02-05 22:02:16,NEWMOVEMENT,-1.791760,117.60430908203,"","",2021-02-05 22:02:16,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782211,1537397663,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404557,TNC4404557,2021-02-05 22:02:16,NEWMOVEMENT,-1.791760,117.60430908203,SPOTTRACE,Y,2021-02-05 22:02:16,LOW,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782203,1537397797,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425348,TNC4425348,2021-02-05 22:02:35,UNLIMITED-TRACK,0.754840,127.05017089844,"","",2021-02-05 22:02:35,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782204,1537397855,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425733,TNC4425733,2021-02-05 22:02:45,NEWMOVEMENT,-1.790080,117.60582733154,"","",2021-02-05 22:02:45,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782217,1537398874,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-05 22:05:28,NEWMOVEMENT,-6.962170,115.91178894043,"","",2021-02-05 22:05:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782238,1537398874,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-05 22:05:28,NEWMOVEMENT,-6.962170,115.91178894043,SPOTTRACE,Y,2021-02-05 22:05:28,GOOD,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782218,1537398923,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:05:36,UNLIMITED-TRACK,3.906220,125.36756896973,"","",2021-02-05 22:05:36,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782237,1537398923,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:05:36,UNLIMITED-TRACK,3.906220,125.36756896973,SPOTTRACE,Y,2021-02-05 22:05:36,GOOD,0,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782219,1537399045,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404219,TNC4404219,2021-02-05 22:05:54,NEWMOVEMENT,-4.770370,131.89151000977,"","",2021-02-05 22:05:54,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782220,1537399047,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:05:54,UNLIMITED-TRACK,3.868820,95.86488342285,"","",2021-02-05 22:05:54,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782236,1537399047,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:05:54,UNLIMITED-TRACK,3.868820,95.86488342285,SPOTTRACE,Y,2021-02-05 22:05:54,LOW,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782221,1537399310,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183420,TNC3183420,2021-02-05 22:06:32,NEWMOVEMENT,-0.254710,118.93382263184,"","",2021-02-05 22:06:32,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782235,1537399310,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183420,TNC3183420,2021-02-05 22:06:32,NEWMOVEMENT,-0.254710,118.93382263184,SPOTTRACE,Y,2021-02-05 22:06:32,GOOD,0,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782222,1537399732,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3129378,TNC3129378,2021-02-05 22:07:30,NEWMOVEMENT,-2.020340,131.24496459961,"","",2021-02-05 22:07:30,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782234,1537399732,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3129378,TNC3129378,2021-02-05 22:07:30,NEWMOVEMENT,-2.020340,131.24496459961,SPOTTRACE,Y,2021-02-05 22:07:30,GOOD,0,-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782223,1537400016,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3196842,TNC3196842,2021-02-05 22:08:13,NEWMOVEMENT,-2.167420,121.72286987305,"","",2021-02-05 22:08:13,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782224,1537400031,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 22:08:16,NEWMOVEMENT,-0.608060,122.76075744629,"","",2021-02-05 22:08:16,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782233,1537400031,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 22:08:16,NEWMOVEMENT,-0.608060,122.76075744629,SPOTTRACE,Y,2021-02-05 22:08:16,GOOD,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782225,1537400044,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406094,TNC4406094,2021-02-05 22:08:19,NEWMOVEMENT,-6.300900,120.00353240967,"","",2021-02-05 22:08:19,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782232,1537400044,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406094,TNC4406094,2021-02-05 22:08:19,NEWMOVEMENT,-6.300900,120.00353240967,SPOTTRACE,Y,2021-02-05 22:08:19,LOW,0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782228,1537400668,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404253,TNC4404253,2021-02-05 22:09:49,NEWMOVEMENT,-8.647770,119.17436218262,"","",2021-02-05 22:09:49,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782230,1537400668,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404253,TNC4404253,2021-02-05 22:09:49,NEWMOVEMENT,-8.647770,119.17436218262,SPOTTRACE,Y,2021-02-05 22:09:49,GOOD,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782239,1537400978,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:10:36,UNLIMITED-TRACK,3.905060,125.36689758301,"","",2021-02-05 22:10:36,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782254,1537400978,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:10:36,UNLIMITED-TRACK,3.905060,125.36689758301,SPOTTRACE,Y,2021-02-05 22:10:36,GOOD,0,-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782240,1537401079,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:10:55,UNLIMITED-TRACK,3.868700,95.86488342285,"","",2021-02-05 22:10:55,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782253,1537401079,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:10:55,UNLIMITED-TRACK,3.868700,95.86488342285,SPOTTRACE,Y,2021-02-05 22:10:55,LOW,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782241,1537401126,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195121,TNC3195121,2021-02-05 22:11:03,NEWMOVEMENT,-0.334880,98.27330780029,"","",2021-02-05 22:11:03,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782242,1537401418,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2570889,tnc0191,2021-02-05 22:11:52,NEWMOVEMENT,-0.442830,127.72425842285,"","",2021-02-05 22:11:52,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782252,1537401418,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2570889,tnc0191,2021-02-05 22:11:52,NEWMOVEMENT,-0.442830,127.72425842285,SPOTTRACE,Y,2021-02-05 22:11:52,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782243,1537401426,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197195,TNC3197195,2021-02-05 22:11:53,NEWMOVEMENT,-2.189440,121.71877288818,"","",2021-02-05 22:11:53,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782244,1537401858,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183401,TNC3183401,2021-02-05 22:12:58,NEWMOVEMENT,-3.341230,135.51582336426,"","",2021-02-05 22:12:58,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782251,1537401858,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183401,TNC3183401,2021-02-05 22:12:58,NEWMOVEMENT,-3.341230,135.51582336426,SPOTTRACE,Y,2021-02-05 22:12:58,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782245,1537402053,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184337,TNC3184337,2021-02-05 22:13:30,UNLIMITED-TRACK,-5.165760,123.60170745850,"","",2021-02-05 22:13:30,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782250,1537402053,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184337,TNC3184337,2021-02-05 22:13:30,UNLIMITED-TRACK,-5.165760,123.60170745850,SPOTTRACE,Y,2021-02-05 22:13:30,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782246,1537402197,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182162,TNC3182162,2021-02-05 22:13:52,NEWMOVEMENT,-0.019330,128.65434265137,"","",2021-02-05 22:13:52,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782249,1537402197,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182162,TNC3182162,2021-02-05 22:13:52,NEWMOVEMENT,-0.019330,128.65434265137,SPOTTRACE,Y,2021-02-05 22:13:52,LOW,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782247,1537402530,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405101,TNC4405101,2021-02-05 22:14:39,NEWMOVEMENT,-8.171590,124.62183380127,"","",2021-02-05 22:14:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782255,1537402843,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184157,TNC3184157,2021-02-05 22:15:28,NEWMOVEMENT,3.907770,125.36263275146,"","",2021-02-05 22:15:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782263,1537402843,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3184157,TNC3184157,2021-02-05 22:15:28,NEWMOVEMENT,3.907770,125.36263275146,SPOTTRACE,Y,2021-02-05 22:15:28,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782256,1537403023,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:15:54,UNLIMITED-TRACK,3.868690,95.86492156982,"","",2021-02-05 22:15:54,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782262,1537403023,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:15:54,UNLIMITED-TRACK,3.868690,95.86492156982,SPOTTRACE,Y,2021-02-05 22:15:54,LOW,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782257,1537403535,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113383,tnc0218,2021-02-05 22:17:25,NEWMOVEMENT,-6.633500,121.37847900391,"","",2021-02-05 22:17:25,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782261,1537403535,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113383,tnc0218,2021-02-05 22:17:25,NEWMOVEMENT,-6.633500,121.37847900391,SPOTTRACE,Y,2021-02-05 22:17:25,GOOD,0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782264,1537404779,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:20:56,UNLIMITED-TRACK,3.868720,95.86493682861,"","",2021-02-05 22:20:56,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782268,1537404779,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:20:56,UNLIMITED-TRACK,3.868720,95.86493682861,SPOTTRACE,Y,2021-02-05 22:20:56,LOW,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782265,1537404832,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2570889,tnc0191,2021-02-05 22:21:03,UNLIMITED-TRACK,-0.440580,127.72250366211,"","",2021-02-05 22:21:03,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782267,1537404832,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2570889,tnc0191,2021-02-05 22:21:03,UNLIMITED-TRACK,-0.440580,127.72250366211,SPOTTRACE,Y,2021-02-05 22:21:03,GOOD,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782290,1537410498,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:25:32,UNLIMITED-TRACK,3.911700,125.36711120605,"","",2021-02-05 22:25:32,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782304,1537410498,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:25:32,UNLIMITED-TRACK,3.911700,125.36711120605,SPOTTRACE,Y,2021-02-05 22:25:32,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782269,1537406728,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:25:54,UNLIMITED-TRACK,3.868720,95.86495971680,"","",2021-02-05 22:25:54,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782273,1537406728,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:25:54,UNLIMITED-TRACK,3.868720,95.86495971680,SPOTTRACE,Y,2021-02-05 22:25:54,LOW,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782270,1537407330,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422686,TNC4422686,2021-02-05 22:27:34,NEWMOVEMENT,-4.990040,119.06044769287,"","",2021-02-05 22:27:34,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782271,1537408222,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127572,TNC3127572,2021-02-05 22:29:59,NEWMOVEMENT,-1.879490,129.25019836426,"","",2021-02-05 22:29:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782272,1537408222,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127572,TNC3127572,2021-02-05 22:29:59,NEWMOVEMENT,-1.879490,129.25019836426,SPOTTRACE,Y,2021-02-05 22:29:59,GOOD,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782274,1537408413,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422452,TNC4422452,2021-02-05 22:30:30,NEWMOVEMENT,-4.993420,119.05442047119,"","",2021-02-05 22:30:30,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782275,1537408429,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:30:32,UNLIMITED-TRACK,3.910560,125.36662292480,"","",2021-02-05 22:30:32,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782286,1537408429,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:30:32,UNLIMITED-TRACK,3.910560,125.36662292480,SPOTTRACE,Y,2021-02-05 22:30:32,GOOD,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782293,1537410621,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:30:53,UNLIMITED-TRACK,3.868630,95.86495971680,"","",2021-02-05 22:30:53,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782303,1537410621,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 22:30:53,UNLIMITED-TRACK,3.868630,95.86495971680,SPOTTRACE,Y,2021-02-05 22:30:53,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782276,1537408621,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183868,TNC3183868,2021-02-05 22:31:00,UNLIMITED-TRACK,3.885840,125.37830352783,"","",2021-02-05 22:31:00,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782285,1537408621,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183868,TNC3183868,2021-02-05 22:31:00,UNLIMITED-TRACK,3.885840,125.37830352783,SPOTTRACE,Y,2021-02-05 22:31:00,GOOD,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782277,1537409522,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405588,TNC4405588,2021-02-05 22:33:05,NEWMOVEMENT,-6.963650,115.91075897217,"","",2021-02-05 22:33:05,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782278,1537409598,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405771,TNC4405771,2021-02-05 22:33:17,UNLIMITED-TRACK,-8.738630,119.45964813232,"","",2021-02-05 22:33:17,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782284,1537409598,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405771,TNC4405771,2021-02-05 22:33:17,UNLIMITED-TRACK,-8.738630,119.45964813232,SPOTTRACE,Y,2021-02-05 22:33:17,GOOD,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782289,1537410450,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:35:32,UNLIMITED-TRACK,3.906890,125.36660003662,"","",2021-02-05 22:35:32,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782302,1537410450,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171289,tnc0429,2021-02-05 22:35:32,UNLIMITED-TRACK,3.906890,125.36660003662,SPOTTRACE,Y,2021-02-05 22:35:32,GOOD,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
